Date;Value
2009-01-03;256
2009-01-04;253
2009-01-05;250
2009-01-06;246
2009-01-07;241
2009-01-08;238
2009-01-09;236
2009-01-10;234
2009-01-11;230
2009-01-12;226
2009-01-13;222
2009-01-14;218
2009-01-15;214
2009-01-16;210
2009-01-17;206
2009-01-18;206
2009-01-19;200
2009-01-20;197
2009-01-21;195
2009-01-22;192
2009-01-23;191
2009-01-24;189
2009-01-25;188
2009-01-26;186
2009-01-27;184
2009-01-28;183
2009-01-29;182
2009-01-30;180
2009-01-31;179
2009-02-01;178
2009-02-02;178
2009-02-03;178
2009-02-04;178
2009-02-05;178
2009-02-06;177
2009-02-07;177
2009-02-08;177
2009-02-09;177
2009-02-10;177
2009-02-11;177
2009-02-12;176
2009-02-13;176
2009-02-14;176
2009-02-15;175
2009-02-16;175
2009-02-17;175
2009-02-18;174
2009-02-19;174
2009-02-20;174
2009-02-21;172
2009-02-22;170
2009-02-23;168
2009-02-24;167
2009-02-25;165
2009-02-26;163
2009-02-27;1019
2009-02-28;162
2009-03-01;161
2009-03-02;161
2009-03-03;161
2009-03-04;160
2009-03-05;160
2009-03-06;159
2009-03-07;159
2009-03-08;159
2009-03-09;158
2009-03-10;158
2009-03-11;158
2009-03-12;157
2009-03-13;157
2009-03-14;156
2009-03-15;156
2009-03-16;155
2009-03-17;155
2009-03-18;154
2009-03-19;154
2009-03-20;153
2009-03-21;153
2009-03-22;153
2009-03-23;153
2009-03-24;152
2009-03-25;152
2009-03-26;152
2009-03-27;151
2009-03-28;151
2009-03-29;151
2009-03-30;151
2009-03-31;150
2009-04-01;150
2009-04-02;150
2009-04-03;150
2009-04-04;150
2009-04-05;149
2009-04-06;149
2009-04-07;149
2009-04-08;149
2009-04-09;149
2009-04-10;149
2009-04-11;148
2009-04-12;148
2009-04-13;147
2009-04-14;147
2009-04-15;147
2009-04-16;148
2009-04-17;148
2009-04-18;149
2009-04-19;149
2009-04-20;150
2009-04-21;150
2009-04-22;150
2009-04-23;151
2009-04-24;151
2009-04-25;152
2009-04-26;152
2009-04-27;153
2009-04-28;155
2009-04-29;156
2009-04-30;162
2009-05-01;173
2009-05-02;184
2009-05-03;196
2009-05-04;215
2009-05-05;227
2009-05-06;235
2009-05-07;245
2009-05-08;275
2009-05-09;335
2009-05-10;369
2009-05-11;392
2009-05-12;438
2009-05-13;483
2009-05-14;531
2009-05-15;579
2009-05-16;657
2009-05-17;747
2009-05-18;996
2009-05-19;1040
2009-05-20;964
2009-05-21;899
2009-05-22;818
2009-05-23;777
2009-05-24;742
2009-05-25;720
2009-05-26;730
2009-05-27;749
2009-05-28;750
2009-05-29;730
2009-05-30;712
2009-05-31;707
2009-06-01;716
2009-06-02;741
2009-06-03;761
2009-06-04;777
2009-06-05;810
2009-06-06;841
2009-06-07;859
2009-06-08;863
2009-06-09;863
2009-06-10;863
2009-06-11;851
2009-06-12;842
2009-06-13;832
2009-06-14;821
2009-06-15;811
2009-06-16;800
2009-06-17;792
2009-06-18;788
2009-06-19;771
2009-06-20;750
2009-06-21;731
2009-06-22;713
2009-06-23;697
2009-06-24;682
2009-06-25;668
2009-06-26;655
2009-06-27;642
2009-06-28;631
2009-06-29;623
2009-06-30;616
2009-07-01;613
2009-07-02;602
2009-07-03;592
2009-07-04;583
2009-07-05;570
2009-07-06;560
2009-07-07;557
2009-07-08;545
2009-07-09;530
2009-07-10;511
2009-07-11;482
2009-07-12;475
2009-07-13;471
2009-07-14;471
2009-07-15;480
2009-07-16;488
2009-07-17;500
2009-07-18;512
2009-07-19;529
2009-07-20;531
2009-07-21;521
2009-07-22;503
2009-07-23;489
2009-07-24;468
2009-07-25;439
2009-07-26;421
2009-07-27;410
2009-07-28;405
2009-07-29;397
2009-07-30;389
2009-07-31;380
2009-08-01;369
2009-08-02;347
2009-08-03;340
2009-08-04;325
2009-08-05;307
2009-08-06;300
2009-08-07;300
2009-08-08;327
2009-08-09;358
2009-08-10;485
2009-08-11;498
2009-08-12;510
2009-08-13;522
2009-08-14;538
2009-08-15;533
2009-08-16;516
2009-08-17;492
2009-08-18;472
2009-08-19;448
2009-08-20;433
2009-08-21;426
2009-08-22;432
2009-08-23;448
2009-08-24;467
2009-08-25;477
2009-08-26;481
2009-08-27;480
2009-08-28;472
2009-08-29;466
2009-08-30;461
2009-08-31;457
2009-09-01;458
2009-09-02;458
2009-09-03;457
2009-09-04;455
2009-09-05;447
2009-09-06;441
2009-09-07;434
2009-09-08;425
2009-09-09;416
2009-09-10;411
2009-09-11;398
2009-09-12;388
2009-09-13;371
2009-09-14;368
2009-09-15;372
2009-09-16;388
2009-09-17;413
2009-09-18;435
2009-09-19;465
2009-09-20;497
2009-09-21;513
2009-09-22;524
2009-09-23;512
2009-09-24;483
2009-09-25;470
2009-09-26;479
2009-09-27;483
2009-09-28;485
2009-09-29;484
2009-09-30;482
2009-10-01;475
2009-10-02;469
2009-10-03;460
2009-10-04;456
2009-10-05;455
2009-10-06;453
2009-10-07;453
2009-10-08;453
2009-10-09;451
2009-10-10;436
2009-10-11;430
2009-10-12;426
2009-10-13;422
2009-10-14;422
2009-10-15;418
2009-10-16;414
2009-10-17;402
2009-10-18;391
2009-10-19;376
2009-10-20;364
2009-10-21;347
2009-10-22;330
2009-10-23;320
2009-10-24;301
2009-10-25;290
2009-10-26;269
2009-10-27;251
2009-10-28;219
2009-10-29;228
2009-10-30;222
2009-10-31;194
2009-11-01;183
2009-11-02;150
2009-11-03;85
2009-11-04;83
2009-11-05;93
2009-11-06;71
2009-11-07;88
2009-11-08;130
2009-11-09;172
2009-11-10;187
2009-11-11;204
2009-11-12;211
2009-11-13;220
2009-11-14;230
2009-11-15;238
2009-11-16;242
2009-11-17;242
2009-11-18;242
2009-11-19;242
2009-11-20;242
2009-11-21;240
2009-11-22;238
2009-11-23;236
2009-11-24;233
2009-11-25;225
2009-11-26;221
2009-11-27;217
2009-11-28;220
2009-11-29;225
2009-11-30;230
2009-12-01;235
2009-12-02;240
2009-12-03;247
2009-12-04;247
2009-12-05;248
2009-12-06;248
2009-12-07;246
2009-12-08;243
2009-12-09;240
2009-12-10;237
2009-12-11;237
2009-12-12;236
2009-12-13;236
2009-12-14;236
2009-12-15;236
2009-12-16;235
2009-12-17;235
2009-12-18;235
2009-12-19;235
2009-12-20;235
2009-12-21;236
2009-12-22;237
2009-12-23;235
2009-12-24;233
2009-12-25;230
2009-12-26;228
2009-12-27;227
2009-12-28;227
2009-12-29;226
2009-12-30;226
2009-12-31;225
2010-01-01;224
2010-01-02;221
2010-01-03;219
2010-01-04;215
2010-01-05;213
2010-01-06;208
2010-01-07;206
2010-01-08;203
2010-01-09;200
2010-01-10;198
2010-01-11;196
2010-01-12;193
2010-01-13;191
2010-01-14;188
2010-01-15;186
2010-01-16;183
2010-01-17;182
2010-01-18;180
2010-01-19;178
2010-01-20;177
2010-01-21;174
2010-01-22;172
2010-01-23;169
2010-01-24;166
2010-01-25;164
2010-01-26;161
2010-01-27;159
2010-01-28;158
2010-01-29;156
2010-01-30;155
2010-01-31;153
2010-02-01;151
2010-02-02;150
2010-02-03;147
2010-02-04;146
2010-02-05;144
2010-02-06;141
2010-02-07;140
2010-02-08;138
2010-02-09;137
2010-02-10;135
2010-02-11;132
2010-02-12;130
2010-02-13;128
2010-02-14;125
2010-02-15;123
2010-02-16;120
2010-02-17;118
2010-02-18;115
2010-02-19;112
2010-02-20;110
2010-02-21;108
2010-02-22;108
2010-02-23;106
2010-02-24;105
2010-02-25;104
2010-02-26;102
2010-02-27;101
2010-02-28;100
2010-03-01;100
2010-03-02;100
2010-03-03;100
2010-03-04;99
2010-03-05;99
2010-03-06;99
2010-03-07;99
2010-03-08;99
2010-03-09;98
2010-03-10;98
2010-03-11;98
2010-03-12;98
2010-03-13;98
2010-03-14;97
2010-03-15;97
2010-03-16;97
2010-03-17;97
2010-03-18;97
2010-03-19;96
2010-03-20;96
2010-03-21;96
2010-03-22;96
2010-03-23;96
2010-03-24;95
2010-03-25;95
2010-03-26;95
2010-03-27;95
2010-03-28;95
2010-03-29;94
2010-03-30;94
2010-03-31;94
2010-04-01;94
2010-04-02;94
2010-04-03;93
2010-04-04;93
2010-04-05;93
2010-04-06;93
2010-04-07;93
2010-04-08;92
2010-04-09;92
2010-04-10;92
2010-04-11;92
2010-04-12;92
2010-04-13;91
2010-04-14;91
2010-04-15;126
2010-04-16;126
2010-04-17;126
2010-04-18;126
2010-04-19;91
2010-04-20;92
2010-04-21;92
2010-04-22;92
2010-04-23;92
2010-04-24;92
2010-04-25;92
2010-04-26;92
2010-04-27;92
2010-04-28;92
2010-04-29;93
2010-04-30;93
2010-05-01;94
2010-05-02;94
2010-05-03;96
2010-05-04;98
2010-05-05;101
2010-05-06;106
2010-05-07;112
2010-05-08;124
2010-05-09;141
2010-05-10;156
2010-05-11;170
2010-05-12;208
2010-05-13;227
2010-05-14;242
2010-05-15;261
2010-05-16;286
2010-05-17;323
2010-05-18;367
2010-05-19;476
2010-05-20;705
2010-05-21;1000
2010-05-22;1006
2010-05-23;980
2010-05-24;954
2010-05-25;935
2010-05-26;907
2010-05-27;896
2010-05-28;896
2010-05-29;850
2010-05-30;816
2010-05-31;770
2010-06-01;743
2010-06-02;735
2010-06-03;696
2010-06-04;669
2010-06-05;652
2010-06-06;635
2010-06-07;620
2010-06-08;603
2010-06-09;587
2010-06-10;587
2010-06-11;590
2010-06-12;608
2010-06-13;618
2010-06-14;635
2010-06-15;639
2010-06-16;645
2010-06-17;610
2010-06-18;597
2010-06-19;541
2010-06-20;528
2010-06-21;515
2010-06-22;507
2010-06-23;509
2010-06-24;510
2010-06-25;527
2010-06-26;537
2010-06-27;550
2010-06-28;558
2010-06-29;556
2010-06-30;548
2010-07-01;534
2010-07-02;522
2010-07-03;512
2010-07-04;490
2010-07-05;488
2010-07-06;480
2010-07-07;467
2010-07-08;462
2010-07-09;481
2010-07-10;508
2010-07-11;556
2010-07-12;621
2010-07-13;639
2010-07-14;640
2010-07-15;626
2010-07-16;613
2010-07-17;598
2010-07-18;552
2010-07-19;523
2010-07-20;493
2010-07-21;480
2010-07-22;466
2010-07-23;438
2010-07-24;418
2010-07-25;399
2010-07-26;386
2010-07-27;375
2010-07-28;375
2010-07-29;376
2010-07-30;376
2010-07-31;362
2010-08-01;369
2010-08-02;370
2010-08-03;352
2010-08-04;348
2010-08-05;380
2010-08-06;427
2010-08-07;456
2010-08-08;471
2010-08-09;482
2010-08-10;484
2010-08-11;481
2010-08-12;473
2010-08-13;474
2010-08-14;473
2010-08-15;469
2010-08-16;458
2010-08-17;439
2010-08-18;422
2010-08-19;404
2010-08-20;387
2010-08-21;367
2010-08-22;347
2010-08-23;336
2010-08-24;344
2010-08-25;371
2010-08-26;372
2010-08-27;350
2010-08-28;329
2010-08-29;329
2010-08-30;344
2010-08-31;363
2010-09-01;381
2010-09-02;398
2010-09-03;417
2010-09-04;437
2010-09-05;457
2010-09-06;453
2010-09-07;453
2010-09-08;459
2010-09-09;462
2010-09-10;455
2010-09-11;454
2010-09-12;455
2010-09-13;449
2010-09-14;447
2010-09-15;429
2010-09-16;424
2010-09-17;415
2010-09-18;407
2010-09-19;401
2010-09-20;395
2010-09-21;383
2010-09-22;374
2010-09-23;367
2010-09-24;361
2010-09-25;354
2010-09-26;349
2010-09-27;345
2010-09-28;339
2010-09-29;334
2010-09-30;328
2010-10-01;322
2010-10-02;314
2010-10-03;304
2010-10-04;298
2010-10-05;288
2010-10-06;278
2010-10-07;270
2010-10-08;260
2010-10-09;251
2010-10-10;241
2010-10-11;236
2010-10-12;229
2010-10-13;222
2010-10-14;216
2010-10-15;212
2010-10-16;218
2010-10-17;220
2010-10-18;219
2010-10-19;221
2010-10-20;220
2010-10-21;221
2010-10-22;219
2010-10-23;219
2010-10-24;219
2010-10-25;215
2010-10-26;204
2010-10-27;193
2010-10-28;174
2010-10-29;157
2010-10-30;149
2010-10-31;138
2010-11-01;119
2010-11-02;93
2010-11-03;77
2010-11-04;112
2010-11-05;252
2010-11-06;252
2010-11-07;237
2010-11-08;237
2010-11-09;230
2010-11-10;230
2010-11-11;233
2010-11-12;244
2010-11-13;249
2010-11-14;256
2010-11-15;258
2010-11-16;253
2010-11-17;256
2010-11-18;253
2010-11-19;249
2010-11-20;245
2010-11-21;250
2010-11-22;254
2010-11-23;261
2010-11-24;269
2010-11-25;276
2010-11-26;278
2010-11-27;278
2010-11-28;277
2010-11-29;276
2010-11-30;277
2010-12-01;277
2010-12-02;276
2010-12-03;275
2010-12-04;273
2010-12-05;270
2010-12-06;266
2010-12-07;262
2010-12-08;257
2010-12-09;254
2010-12-10;252
2010-12-11;229
2010-12-12;225
2010-12-13;225
2010-12-14;221
2010-12-15;215
2010-12-16;205
2010-12-17;205
2010-12-18;205
2010-12-19;205
2010-12-20;205
2010-12-21;195
2010-12-22;189
2010-12-23;178
2010-12-24;171
2010-12-25;168
2010-12-26;168
2010-12-27;168
2010-12-28;168
2010-12-29;169
2010-12-30;169
2010-12-31;175
2011-01-01;177
2011-01-02;179
2011-01-03;179
2011-01-04;179
2011-01-05;177
2011-01-06;177
2011-01-07;175
2011-01-08;174
2011-01-09;170
2011-01-10;167
2011-01-11;173
2011-01-12;181
2011-01-13;177
2011-01-14;174
2011-01-15;170
2011-01-16;169
2011-01-17;169
2011-01-18;165
2011-01-19;165
2011-01-20;164
2011-01-21;160
2011-01-22;155
2011-01-23;153
2011-01-24;151
2011-01-25;149
2011-01-26;147
2011-01-27;145
2011-01-28;146
2011-01-29;141
2011-01-30;138
2011-01-31;136
2011-02-01;136
2011-02-02;136
2011-02-03;134
2011-02-04;133
2011-02-05;133
2011-02-06;132
2011-02-07;132
2011-02-08;131
2011-02-09;131
2011-02-10;130
2011-02-11;123
2011-02-12;117
2011-02-13;111
2011-02-14;106
2011-02-15;101
2011-02-16;98
2011-02-17;97
2011-02-18;95
2011-02-19;93
2011-02-20;92
2011-02-21;92
2011-02-22;91
2011-02-23;90
2011-02-24;89
2011-02-25;87
2011-02-26;87
2011-02-27;84
2011-02-28;82
2011-03-01;82
2011-03-02;81
2011-03-03;81
2011-03-04;80
2011-03-05;80
2011-03-06;79
2011-03-07;78
2011-03-08;77
2011-03-09;76
2011-03-10;76
2011-03-11;74
2011-03-12;74
2011-03-13;74
2011-03-14;73
2011-03-15;72
2011-03-16;72
2011-03-17;71
2011-03-18;71
2011-03-19;71
2011-03-20;70
2011-03-21;71
2011-03-22;70
2011-03-23;70
2011-03-24;71
2011-03-25;69
2011-03-26;69
2011-03-27;68
2011-03-28;68
2011-03-29;68
2011-03-30;67
2011-03-31;67
2011-04-01;66
2011-04-02;66
2011-04-03;65
2011-04-04;65
2011-04-05;64
2011-04-06;64
2011-04-07;64
2011-04-08;68
2011-04-09;71
2011-04-10;72
2011-04-11;67
2011-04-12;67
2011-04-13;71
2011-04-14;71
2011-04-15;71
2011-04-16;74
2011-04-17;74
2011-04-18;75
2011-04-19;77
2011-04-20;79
2011-04-21;71
2011-04-22;79
2011-04-23;90
2011-04-24;94
2011-04-25;102
2011-04-26;105
2011-04-27;108
2011-04-28;101
2011-04-29;103
2011-04-30;105
2011-05-01;110
2011-05-02;117
2011-05-03;125
2011-05-04;136
2011-05-05;141
2011-05-06;148
2011-05-07;164
2011-05-08;184
2011-05-09;200
2011-05-10;220
2011-05-11;280
2011-05-12;340
2011-05-13;398
2011-05-14;458
2011-05-15;596
2011-05-16;876
2011-05-17;918
2011-05-18;880
2011-05-19;872
2011-05-20;823
2011-05-21;768
2011-05-22;690
2011-05-23;590
2011-05-24;560
2011-05-25;542
2011-05-26;730
2011-05-27;524
2011-05-28;526
2011-05-29;525
2011-05-30;514
2011-05-31;503
2011-06-01;496
2011-06-02;505
2011-06-03;524
2011-06-04;540
2011-06-05;555
2011-06-06;560
2011-06-07;561
2011-06-08;608
2011-06-09;635
2011-06-10;653
2011-06-11;655
2011-06-12;647
2011-06-13;636
2011-06-14;636
2011-06-15;634
2011-06-16;627
2011-06-17;620
2011-06-18;614
2011-06-19;612
2011-06-20;604
2011-06-21;602
2011-06-22;580
2011-06-23;545
2011-06-24;522
2011-06-25;495
2011-06-26;470
2011-06-27;453
2011-06-28;558
2011-06-29;432
2011-06-30;418
2011-07-01;404
2011-07-02;398
2011-07-03;396
2011-07-04;396
2011-07-05;386
2011-07-06;390
2011-07-07;398
2011-07-08;461
2011-07-09;465
2011-07-10;484
2011-07-11;494
2011-07-12;490
2011-07-13;476
2011-07-14;457
2011-07-15;434
2011-07-16;414
2011-07-17;394
2011-07-18;380
2011-07-19;373
2011-07-20;320
2011-07-21;314
2011-07-22;309
2011-07-23;296
2011-07-24;284
2011-07-25;284
2011-07-26;274
2011-07-27;274
2011-07-28;274
2011-07-29;275
2011-07-30;273
2011-07-31;275
2011-08-01;285
2011-08-02;296
2011-08-03;300
2011-08-04;312
2011-08-05;365
2011-08-06;414
2011-08-07;438
2011-08-08;461
2011-08-09;482
2011-08-10;500
2011-08-11;508
2011-08-12;513
2011-08-13;515
2011-08-14;515
2011-08-15;516
2011-08-16;513
2011-08-17;504
2011-08-18;495
2011-08-19;480
2011-08-20;464
2011-08-21;449
2011-08-22;433
2011-08-23;419
2011-08-24;408
2011-08-25;400
2011-08-26;393
2011-08-27;386
2011-08-28;383
2011-08-29;374
2011-08-30;361
2011-08-31;350
2011-09-01;347
2011-09-02;342
2011-09-03;337
2011-09-04;328
2011-09-05;320
2011-09-06;348
2011-09-07;353
2011-09-08;345
2011-09-09;362
2011-09-10;388
2011-09-11;404
2011-09-12;418
2011-09-13;426
2011-09-14;439
2011-09-15;449
2011-09-16;454
2011-09-17;464
2011-09-18;463
2011-09-19;476
2011-09-20;467
2011-09-21;458
2011-09-22;447
2011-09-23;435
2011-09-24;431
2011-09-25;421
2011-09-26;410
2011-09-27;404
2011-09-28;406
2011-09-29;400
2011-09-30;396
2011-10-01;393
2011-10-02;386
2011-10-03;379
2011-10-04;372
2011-10-05;365
2011-10-06;360
2011-10-07;357
2011-10-08;346
2011-10-09;336
2011-10-10;325
2011-10-11;316
2011-10-12;304
2011-10-13;291
2011-10-14;281
2011-10-15;280
2011-10-16;264
2011-10-17;259
2011-10-18;255
2011-10-19;237
2011-10-20;220
2011-10-21;210
2011-10-22;199
2011-10-23;205
2011-10-24;200
2011-10-25;187
2011-10-26;184
2011-10-27;183
2011-10-28;190
2011-10-29;220
2011-10-30;217
2011-10-31;211
2011-11-01;203
2011-11-02;196
2011-11-03;190
2011-11-04;178
2011-11-05;167
2011-11-06;130
2011-11-07;119
2011-11-08;84
2011-11-09;83
2011-11-10;247
2011-11-11;272
2011-11-12;260
2011-11-13;235
2011-11-14;223
2011-11-15;217
2011-11-16;216
2011-11-17;224
2011-11-18;222
2011-11-19;217
2011-11-20;229
2011-11-21;283
2011-11-22;287
2011-11-23;287
2011-11-24;287
2011-11-25;287
2011-11-26;283
2011-11-27;277
2011-11-28;272
2011-11-29;267
2011-11-30;263
2011-12-01;261
2011-12-02;258
2011-12-03;256
2011-12-04;256
2011-12-05;255
2011-12-06;254
2011-12-07;252
2011-12-08;250
2011-12-09;247
2011-12-10;243
2011-12-11;239
2011-12-12;235
2011-12-13;234
2011-12-14;230
2011-12-15;224
2011-12-16;220
2011-12-17;218
2011-12-18;216
2011-12-19;214
2011-12-20;214
2011-12-21;217
2011-12-22;216
2011-12-23;216
2011-12-24;214
2011-12-25;210
2011-12-26;208
2011-12-27;208
2011-12-28;208
2011-12-29;207
2011-12-30;207
2011-12-31;207
2012-01-01;206
2012-01-02;212
2012-01-03;211
2012-01-04;211
2012-01-05;210
2012-01-06;210
2012-01-07;210
2012-01-08;209
2012-01-09;208
2012-01-10;207
2012-01-11;206
2012-01-12;204
2012-01-13;200
2012-01-14;196
2012-01-15;191
2012-01-16;188
2012-01-17;186
2012-01-18;182
2012-01-19;179
2012-01-20;177
2012-01-21;174
2012-01-22;171
2012-01-23;169
2012-01-24;166
2012-01-25;164
2012-01-26;161
2012-01-27;159
2012-01-28;157
2012-01-29;155
2012-01-30;152
2012-01-31;150
2012-02-01;149
2012-02-02;147
2012-02-03;145
2012-02-04;142
2012-02-05;141
2012-02-06;139
2012-02-07;137
2012-02-08;135
2012-02-09;133
2012-02-10;131
2012-02-11;128
2012-02-12;126
2012-02-13;124
2012-02-14;122
2012-02-15;120
2012-02-16;118
2012-02-17;117
2012-02-18;116
2012-02-19;115
2012-02-20;113
2012-02-21;112
2012-02-22;112
2012-02-23;110
2012-02-24;108
2012-02-25;105
2012-02-26;103
2012-02-27;103
2012-02-28;103
2012-02-29;101
2012-03-01;101
2012-03-02;100
2012-03-03;99
2012-03-04;99
2012-03-05;98
2012-03-06;98
2012-03-07;97
2012-03-08;97
2012-03-09;96
2012-03-10;95
2012-03-11;94
2012-03-12;93
2012-03-13;93
2012-03-14;93
2012-03-15;94
2012-03-16;94
2012-03-17;93
2012-03-18;93
2012-03-19;92
2012-03-20;92
2012-03-21;91
2012-03-22;91
2012-03-23;90
2012-03-24;90
2012-03-25;90
2012-03-26;90
2012-03-27;91
2012-03-28;91
2012-03-29;91
2012-03-30;90
2012-03-31;90
2012-04-01;89
2012-04-02;88
2012-04-03;87
2012-04-04;86
2012-04-05;86
2012-04-06;87
2012-04-07;87
2012-04-08;87
2012-04-09;88
2012-04-10;88
2012-04-11;88
2012-04-12;88
2012-04-13;88
2012-04-14;88
2012-04-15;89
2012-04-16;90
2012-04-17;90
2012-04-18;91
2012-04-19;91
2012-04-20;93
2012-04-21;93
2012-04-22;98
2012-04-23;98
2012-04-24;98
2012-04-25;97
2012-04-26;97
2012-04-27;100
2012-04-28;101
2012-04-29;104
2012-04-30;105
2012-05-01;103
2012-05-02;104
2012-05-03;105
2012-05-04;107
2012-05-05;108
2012-05-06;113
2012-05-07;122
2012-05-08;141
2012-05-09;181
2012-05-10;233
2012-05-11;284
2012-05-12;332
2012-05-13;570
2012-05-14;673
2012-05-15;958
2012-05-16;1075
2012-05-17;1074
2012-05-18;1007
2012-05-19;922
2012-05-20;936
2012-05-21;962
2012-05-22;969
2012-05-23;971
2012-05-24;944
2012-05-25;930
2012-05-26;913
2012-05-27;896
2012-05-28;855
2012-05-29;819
2012-05-30;790
2012-05-31;758
2012-06-01;728
2012-06-02;720
2012-06-03;710
2012-06-04;704
2012-06-05;725
2012-06-06;720
2012-06-07;711
2012-06-08;701
2012-06-09;692
2012-06-10;689
2012-06-11;691
2012-06-12;692
2012-06-13;693
2012-06-14;697
2012-06-15;703
2012-06-16;708
2012-06-17;709
2012-06-18;701
2012-06-19;685
2012-06-20;662
2012-06-21;636
2012-06-22;623
2012-06-23;605
2012-06-24;595
2012-06-25;584
2012-06-26;570
2012-06-27;559
2012-06-28;547
2012-06-29;529
2012-06-30;513
2012-07-01;516
2012-07-02;544
2012-07-03;551
2012-07-04;572
2012-07-05;592
2012-07-06;592
2012-07-07;581
2012-07-08;610
2012-07-09;622
2012-07-10;641
2012-07-11;652
2012-07-12;643
2012-07-13;622
2012-07-14;593
2012-07-15;565
2012-07-16;529
2012-07-17;501
2012-07-18;481
2012-07-19;461
2012-07-20;463
2012-07-21;466
2012-07-22;476
2012-07-23;488
2012-07-24;510
2012-07-25;538
2012-07-26;536
2012-07-27;535
2012-07-28;538
2012-07-29;543
2012-07-30;560
2012-07-31;587
2012-08-01;617
2012-08-02;639
2012-08-03;660
2012-08-04;671
2012-08-05;671
2012-08-06;653
2012-08-07;632
2012-08-08;604
2012-08-09;573
2012-08-10;543
2012-08-11;515
2012-08-12;494
2012-08-13;469
2012-08-14;443
2012-08-15;418
2012-08-16;398
2012-08-17;382
2012-08-18;389
2012-08-19;424
2012-08-20;464
2012-08-21;490
2012-08-22;500
2012-08-23;503
2012-08-24;516
2012-08-25;530
2012-08-26;538
2012-08-27;557
2012-08-28;581
2012-08-29;597
2012-08-30;601
2012-08-31;600
2012-09-01;580
2012-09-02;566
2012-09-03;554
2012-09-04;542
2012-09-05;540
2012-09-06;554
2012-09-07;571
2012-09-08;581
2012-09-09;578
2012-09-10;566
2012-09-11;545
2012-09-12;521
2012-09-13;499
2012-09-14;480
2012-09-15;464
2012-09-16;455
2012-09-17;447
2012-09-18;444
2012-09-19;446
2012-09-20;451
2012-09-21;462
2012-09-22;466
2012-09-23;466
2012-09-24;463
2012-09-25;457
2012-09-26;452
2012-09-27;443
2012-09-28;434
2012-09-29;421
2012-09-30;408
2012-10-01;391
2012-10-02;381
2012-10-03;374
2012-10-04;362
2012-10-05;351
2012-10-06;341
2012-10-07;341
2012-10-08;344
2012-10-09;351
2012-10-10;366
2012-10-11;369
2012-10-12;369
2012-10-13;366
2012-10-14;361
2012-10-15;350
2012-10-16;333
2012-10-17;313
2012-10-18;307
2012-10-19;302
2012-10-20;300
2012-10-21;292
2012-10-22;292
2012-10-23;269
2012-10-24;255
2012-10-25;238
2012-10-26;236
2012-10-27;221
2012-10-28;201
2012-10-29;195
2012-10-30;190
2012-10-31;169
2012-11-01;154
2012-11-02;121
2012-11-03;106
2012-11-04;103
2012-11-05;101
2012-11-06;78
2012-11-07;57
2012-11-08;51
2012-11-09;50
2012-11-10;70
2012-11-11;80
2012-11-12;172
2012-11-13;168
2012-11-14;156
2012-11-15;170
2012-11-16;181
2012-11-17;191
2012-11-18;194
2012-11-19;194
2012-11-20;195
2012-11-21;192
2012-11-22;194
2012-11-23;195
2012-11-24;193
2012-11-25;193
2012-11-26;194
2012-11-27;194
2012-11-28;197
2012-11-29;193
2012-11-30;193
2012-12-01;191
2012-12-02;191
2012-12-03;189
2012-12-04;190
2012-12-05;190
2012-12-06;188
2012-12-07;190
2012-12-08;190
2012-12-09;189
2012-12-10;187
2012-12-11;186
2012-12-12;183
2012-12-13;180
2012-12-14;178
2012-12-15;179
2012-12-16;180
2012-12-17;181
2012-12-18;182
2012-12-19;182
2012-12-20;182
2012-12-21;182
2012-12-22;181
2012-12-23;181
2012-12-24;184
2012-12-25;183
2012-12-26;183
2012-12-27;184
2012-12-28;185
2012-12-29;183
2012-12-30;181
2012-12-31;180
2013-01-01;183
2013-01-02;181
2013-01-03;178
2013-01-04;176
2013-01-05;172
2013-01-06;168
2013-01-07;163
2013-01-08;160
2013-01-09;158
2013-01-10;155
2013-01-11;152
2013-01-12;150
2013-01-13;150
2013-01-14;149
2013-01-15;147
2013-01-16;146
2013-01-17;144
2013-01-18;142
2013-01-19;140
2013-01-20;139
2013-01-21;135
2013-01-22;132
2013-01-23;130
2013-01-24;128
2013-01-25;126
2013-01-26;125
2013-01-27;123
2013-01-28;122
2013-01-29;121
2013-01-30;119
2013-01-31;118
2013-02-01;116
2013-02-02;114
2013-02-03;111
2013-02-04;109
2013-02-05;107
2013-02-06;106
2013-02-07;104
2013-02-08;102
2013-02-09;101
2013-02-10;99
2013-02-11;97
2013-02-12;96
2013-02-13;93
2013-02-14;93
2013-02-15;91
2013-02-16;90
2013-02-17;90
2013-02-18;88
2013-02-19;88
2013-02-20;86
2013-02-21;85
2013-02-22;85
2013-02-23;83
2013-02-24;83
2013-02-25;82
2013-02-26;80
2013-02-27;80
2013-02-28;78
2013-03-01;76
2013-03-02;75
2013-03-03;73
2013-03-04;73
2013-03-05;73
2013-03-06;73
2013-03-07;72
2013-03-08;72
2013-03-09;72
2013-03-10;71
2013-03-11;72
2013-03-12;72
2013-03-13;73
2013-03-14;73
2013-03-15;73
2013-03-16;74
2013-03-17;74
2013-03-18;74
2013-03-19;74
2013-03-20;74
2013-03-21;74
2013-03-22;73
2013-03-23;73
2013-03-24;74
2013-03-25;74
2013-03-26;74
2013-03-27;74
2013-03-28;75
2013-03-29;75
2013-03-30;76
2013-03-31;76
2013-04-01;76
2013-04-02;75
2013-04-03;75
2013-04-04;75
2013-04-05;75
